halfYear,isHoliday,partOfDay,weatherA,weatherB,SA2_Name,SA3_Name,trafficCount,population,crashesCount
2020H2,0,Night,Fine,Frost,Bayview West (Auckland),Bayview (Auckland),5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,Ellerslie South,Ellerslie,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,Kingsland,Kingsland,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,Leabank,Manurewa,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,One Tree Hill Oranga,One Tree Hill,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,Papatoetoe North East,Papatoetoe,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,Queen Street South West,Auckland City Centre,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,Randwick Park East,Randwick Park,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,Waitakere Ranges South,Waitakere West,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Frost,Waterview,Waterview,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Akoranga,Northcote (Auckland),5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Albany Heights,Albany,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Albany South,Albany,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Albany West,Albany,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Alfriston,Alfriston,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Anzac Avenue,Auckland City Centre,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Aorere Central,Mangere East,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Aorere South East,Papatoetoe,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Aorere South West,Papatoetoe,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Ararimu,Hunua-Ararimu,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Ardmore,Franklin Central,5041845.951086956,1600750.0,7
2020H2,0,Night,Fine,Null,Armoy,East Tamaki,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Auckland Airport,Mangere ,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Auckland-University,Auckland City Centre,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Avondale Central (Auckland),Avondale (Auckland),5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Avondale North East (Auckland),Avondale (Auckland),5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Avondale North West (Auckland),Avondale (Auckland),5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Avondale Rosebank (Auckland),Avondale (Auckland),5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Avondale South (Auckland),Avondale (Auckland),5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Avondale West (Auckland),Avondale (Auckland),5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Balmoral,Mount Eden  ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Bayswater,Bayswater,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Bayview East (Auckland),Bayview (Auckland),5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Bayview South (Auckland),Bayview (Auckland),5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Beach Haven East,Beach Haven ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Beach Haven South,Beach Haven ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Beach Haven West,Beach Haven ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Birkdale Central,Birkdale,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Birkdale North,Birkdale,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Birkdale South,Birkdale,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Birkenhead North,Birkenhead ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Birkenhead North West,Birkenhead ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Birkenhead South,Birkenhead ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Blockhouse Bay Central,Blockhouse Bay ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Blockhouse Bay North,Blockhouse Bay ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Blockhouse Bay North East,Blockhouse Bay ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Bombay Hills,Franklin Central,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Botany Central,East Tamaki,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Botany Downs East,Botany Downs,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Botany Downs West,Botany Downs,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Botany Junction,East Tamaki,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Browns Bay Central,Browns Bay,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Browns Bay South East,Browns Bay,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Browns Bay South West,Browns Bay,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Buckland,Pukekohe South,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Bucklands Beach Central,Bucklands Beach ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Bucklands Beach South,Bucklands Beach ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Burbank,Manurewa,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Campbells Bay,Campbells Bay,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Chapel Downs,Flat Bush,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Chatswood,Chatswood,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Cheltenham,Devonport,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Clendon Park East,Clendon Park ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Clendon Park North,Clendon Park ,5041845.951086956,1600750.0,8
2020H2,0,Night,Fine,Null,Clendon Park West,Clendon Park ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Clevedon,Franklin North,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Clover Park East,Clover Park ,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Clover Park North,Clover Park ,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Clover Park South,Clover Park ,5041845.951086956,1600750.0,7
2020H2,0,Night,Fine,Null,Coatesville,Coatesville-Riverhead,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Cockle Bay,Cockle Bay,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Conifer Grove East,Conifer Grove,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Dairy Flat North,Dairy Flat,5041845.951086956,1600750.0,7
2020H2,0,Night,Fine,Null,Dairy Flat West,Dairy Flat,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Dannemora North-Shamrock Park,Dannemora,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Devonport,Devonport,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Dingwall,Papatoetoe,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Dome Valley-Matakana,Rodney North,5041845.951086956,1600750.0,10
2020H2,0,Night,Fine,Null,Donegal Park West,Flat Bush,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Drury East,Drury,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Drury South Crossing,Franklin Central,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,East Tamaki,East Tamaki,5041845.951086956,1600750.0,14
2020H2,0,Night,Fine,Null,Eden Park,Mount Eden  ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Eden Terrace,Eden Terrace,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Eden Valley,Mount Eden  ,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Ellerslie Central,Ellerslie,5041845.951086956,1600750.0,13
2020H2,0,Night,Fine,Null,Ellerslie East,Ellerslie,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Ellerslie South,Ellerslie,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Ellerslie West,Ellerslie,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Epsom Central-North,Epsom ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Epsom East,Epsom ,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Epsom North,Epsom ,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Epsom South,Epsom ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Fairview Heights,Fairview Heights,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Farm Cove,Farm Cove,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Favona East,Favona ,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Favona North,Favona ,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Favona West,Favona ,5041845.951086956,1600750.0,9
2020H2,0,Night,Fine,Null,Ferguson,Otara,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Forrest Hill East,Forrest Hill ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Forrest Hill West,Forrest Hill ,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Freemans Bay,Freemans Bay,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Fruitvale,New Lynn ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glamorgan,Torbay-Waiake,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glen Eden Central,Glen Eden,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Glen Eden Konini,Glen Eden,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Glen Eden North,Glen Eden,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glen Eden Rosier,Glen Eden,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glen Eden West,Glen Eden,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Glen Eden Woodglen,Glen Eden,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Glen Innes East-Wai O Taiki Bay,Glen Innes-Wai O Taiki Bay,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glen Innes West,Glen Innes-Wai O Taiki Bay,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Glenavon,Avondale (Auckland),5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Glenbrook,Franklin West,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Glendene North East,Glendene,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Glendene North West,Glendene,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glendowie South West,Glendowie ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glenfield Central,Glenfield ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Glenfield East,Glenfield ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glenfield South West,Glenfield ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Glenfield West,Glenfield ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Goodwood Heights East,Goodwood Heights,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Grafton,Grafton,5041845.951086956,1600750.0,7
2020H2,0,Night,Fine,Null,Grafton West,Grafton,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Grange,Papatoetoe,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Green Bay North,Green Bay ,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Green Bay South,Green Bay ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Greenhithe East,Greenhithe,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Greenhithe South,Greenhithe,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Greenlane Central,Greenlane ,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Greenlane North,Greenlane ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Greenlane South,Greenlane ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Grey Lynn Central,Grey Lynn ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Grey Lynn East,Grey Lynn ,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Grey Lynn North,Grey Lynn ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Grey Lynn West,Grey Lynn ,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Gulf Harbour North,Gulf Harbour,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Half Moon Bay North East,Half Moon Bay,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Half Moon Bay South East,Half Moon Bay,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Hamilton Estate,Waiuku,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Hauraki,Hauraki,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Helensville,Helensville,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Helensville Rural,Helensville,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Henderson Central,Henderson,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Henderson East,Henderson,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Henderson Lincoln East,Henderson,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Henderson Lincoln South,Henderson,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Henderson Lincoln West,Henderson,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Henderson North,Henderson,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Henderson Valley,Waitakere East,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Henderson Valley Park,Henderson,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Henderson West,Henderson,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Highland Park (Auckland),Highland Park (Auckland),5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Hillcrest East (Auckland),Hillcrest (Auckland),5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Hillcrest North (Auckland),Hillcrest (Auckland),5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Hillcrest West (Auckland),Hillcrest (Auckland),5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Hillpark North,Hillpark,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Hillpark South,Hillpark,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Hillsborough Central (Auckland),Hillsborough (Auckland),5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Hillsborough North (Auckland),Hillsborough (Auckland),5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Hillsborough South (Auckland),Hillsborough (Auckland),5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Hilltop (Auckland),Flat Bush,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Hingaia,Karaka,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Hobson Ridge North,Auckland City Centre,5041845.951086956,1600750.0,8
2020H2,0,Night,Fine,Null,Hobson Ridge South,Auckland City Centre,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Hobsonville,Hobsonville,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Homai Central,Manurewa,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Homai East,Manurewa,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Homai West,Manurewa,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Howick Central,Howick,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Howick East,Howick,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Howick West,Howick,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Hunua,Hunua-Ararimu,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Kaipara Hills,Rodney East,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Karaka Creek,Franklin West,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Karangahape East,Auckland City Centre,5041845.951086956,1600750.0,10
2020H2,0,Night,Fine,Null,Karangahape West,Auckland City Centre,5041845.951086956,1600750.0,7
2020H2,0,Night,Fine,Null,Kaukapakapa Rural,Kaukapakapa-Waitoki,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Kaurilands,Titirangi,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Kawakawa Bay-Orere,Franklin North,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Kelston North,Kelston ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Kelston South,Kelston ,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Kendallvale,Waiuku,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Kingseat-Karaka,Franklin Central,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Kingsland,Kingsland,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Kingsway,Red Beach,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Kumeu Rural East,Kumeu,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Kumeu-Huapai North,Kumeu,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Leabank,Manurewa,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Long Bay,Long Bay,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Lynfield Harbour View,Lynfield ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Mairangi Bay South,Mairangi Bay ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Mangere Bridge,Mangere Bridge,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Mangere Central,Mangere ,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Mangere Mascot,Mangere ,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Mangere Mountain View,Mangere Bridge,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Mangere North,Mangere ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mangere South,Mangere ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mangere South East,Mangere ,5041845.951086956,1600750.0,11
2020H2,0,Night,Fine,Null,Mangere West,Mangere ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Manly East,Manly,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Manukau Central,Manukau,5041845.951086956,1600750.0,30
2020H2,0,Night,Fine,Null,Manurewa Central,Manurewa,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Manurewa East,Manurewa,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Manurewa South,Manurewa,5041845.951086956,1600750.0,7
2020H2,0,Night,Fine,Null,Manurewa West,Manurewa,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Maraetai,Maraetai,5041845.951086956,1600750.0,12
2020H2,0,Night,Fine,Null,Massey Central,Massey,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Massey Keegan,Massey,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Massey Road North,Mangere East,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Massey Road South,Mangere East,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Massey Road West,Mangere East,5041845.951086956,1600750.0,6
2020H2,0,Night,Fine,Null,Massey Royal Road West,Massey,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Massey South,Massey,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Massey West,Massey,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Maungawhau,Mount Eden  ,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,McLaren Memorial Park,Henderson,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Meadowbank West,Meadowbank,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Mellons Bay,Mellons Bay,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Middlefield,East Tamaki Heights,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Milford West,Milford,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mission Bay,Mission Bay,5041845.951086956,1600750.0,7
2020H2,0,Night,Fine,Null,Mission Bay Eastridge,Mission Bay,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Mission Heights North,Flat Bush,5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Morningside (Auckland),Morningside (Auckland),5041845.951086956,1600750.0,5
2020H2,0,Night,Fine,Null,Mount Albert Central,Mount Albert,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Mount Albert North,Mount Albert,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mount Albert South,Mount Albert,5041845.951086956,1600750.0,3
2020H2,0,Night,Fine,Null,Mount Albert West,Mount Albert,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mount Eden East,Mount Eden  ,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Mount Eden North,Mount Eden  ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mount Eden North East,Mount Eden  ,5041845.951086956,1600750.0,4
2020H2,0,Night,Fine,Null,Mount Eden West,Mount Eden  ,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Mount Roskill Central East,Mount Roskill,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mount Roskill Central North,Mount Roskill,5041845.951086956,1600750.0,8
2020H2,0,Night,Fine,Null,Mount Roskill Central South,Mount Roskill,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Mount Roskill Nirvana,Mount Roskill,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Mount Roskill North,Mount Roskill,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mount Roskill South,Mount Roskill,5041845.951086956,1600750.0,1
2020H2,0,Night,Fine,Null,Mount Roskill South East,Mount Roskill,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mount Roskill West,Lynfield ,5041845.951086956,1600750.0,2
2020H2,0,Night,Fine,Null,Mount St John,Epsom ,5041845.951086956,1600750.0,3
