date,SA22023_V1_00,SA32023_V1_00,weatherA,weatherB,light
2024-05-28,148901,51960,Heavy rain,Strong wind,day
2024-05-28,111400,50430,Light rain,Strong wind,night
2024-05-28,129800,51210,Heavy rain,Strong wind,day
2024-05-28,147002,51720,Heavy rain,Strong wind,night
2024-05-28,149001,51790,Heavy rain,Strong wind,day
2024-05-28,166100,52310,Heavy rain,Strong wind,night
2024-05-28,129400,51090,Heavy rain,Strong wind,night
2024-05-28,111601,50470,Heavy rain,Strong wind,night
2024-05-28,147001,51720,Heavy rain,Strong wind,night
2024-05-28,131100,51470,Heavy rain,Strong wind,night
2024-05-28,121300,50790,Heavy rain,Strong wind,night
2024-05-28,149001,51790,Heavy rain,Strong wind,night
2024-05-28,149200,51740,Heavy rain,Strong wind,night
2024-05-28,148102,51790,Heavy rain,Strong wind,day
2024-05-28,130200,51140,Heavy rain,Strong wind,night
2024-05-28,147800,51670,Heavy rain,Strong wind,day
2024-05-28,148101,51740,Heavy rain,Strong wind,day
2024-05-28,129901,51220,Heavy rain,Strong wind,night
2024-05-28,170600,52470,Heavy rain,Strong wind,night
2024-05-28,147800,51670,Heavy rain,Strong wind,night
2024-05-28,110700,50460,Heavy rain,Strong wind,night
2024-05-28,170300,52450,Heavy rain,Strong wind,night
2024-05-28,170300,52450,Heavy rain,Strong wind,day
2024-05-28,147202,51710,Heavy rain,Strong wind,night
2024-05-28,120600,50940,Heavy rain,Strong wind,day
2024-05-28,120600,50940,Heavy rain,Strong wind,night
2024-05-28,148401,51730,Heavy rain,Strong wind,day
2024-05-28,170101,52470,Heavy rain,Strong wind,night
2024-05-28,170001,52450,Heavy rain,Strong wind,day
2024-05-28,111100,50420,Heavy rain,Strong wind,night
2024-05-28,147900,51960,Heavy rain,Strong wind,night
2024-05-28,110700,50460,Heavy rain,Strong wind,day
2024-05-28,170700,52440,Heavy rain,Strong wind,day
2024-05-28,148000,51650,Heavy rain,Strong wind,day
2024-05-28,147700,51710,Heavy rain,Strong wind,day
2024-05-28,148200,51620,Heavy rain,Strong wind,day
2024-05-28,110800,50410,Heavy rain,Strong wind,day
2024-05-28,170501,52460,Heavy rain,Strong wind,night
2024-05-28,120701,50920,Heavy rain,Strong wind,night
2024-05-28,120800,50770,Heavy rain,Strong wind,night
2024-05-28,170600,52470,Heavy rain,Strong wind,day
2024-05-28,147700,51710,Heavy rain,Strong wind,night
2024-05-28,130100,51340,Heavy rain,Strong wind,day
2024-05-28,129902,51220,Heavy rain,Strong wind,night
2024-05-28,120800,50770,Heavy rain,Strong wind,day
2024-05-28,147900,51960,Heavy rain,Strong wind,day
2024-05-28,148000,51650,Heavy rain,Strong wind,night
2024-05-28,130000,51290,Heavy rain,Strong wind,night
2024-05-28,170700,52440,Heavy rain,Strong wind,night
2024-05-28,130000,51290,Heavy rain,Strong wind,day
2024-05-28,148101,51740,Heavy rain,Strong wind,night
2024-05-28,113000,50480,Heavy rain,Strong wind,night
2024-05-28,121401,50990,Heavy rain,Strong wind,day
2024-05-28,131300,51150,Heavy rain,Strong wind,night
2024-05-28,129501,51310,Heavy rain,Strong wind,night
2024-05-28,166301,51970,Heavy rain,Strong wind,night
2024-05-28,120400,50800,Heavy rain,Strong wind,day
2024-05-28,121200,50790,Heavy rain,Strong wind,night
2024-05-28,148800,51670,Heavy rain,Strong wind,day
2024-05-28,166200,52300,Heavy rain,Strong wind,night
2024-05-28,148800,51670,Heavy rain,Strong wind,night
2024-05-28,111400,50430,Light rain,Strong wind,day
2024-05-28,166200,52300,Heavy rain,Strong wind,day
2024-05-28,120400,50800,Heavy rain,Strong wind,night
2024-05-28,148901,51960,Heavy rain,Strong wind,night
2024-05-28,130902,51340,Heavy rain,Strong wind,day
2024-05-28,130902,51340,Heavy rain,Strong wind,night
2024-05-28,121200,50790,Heavy rain,Strong wind,day
2024-05-28,131000,51320,Heavy rain,Strong wind,day
2024-05-28,130901,51340,Heavy rain,Strong wind,night
2024-05-28,166301,51970,Heavy rain,Strong wind,day
2024-05-28,111300,50420,Light rain,Strong wind,day
2024-05-28,147100,51720,Heavy rain,Strong wind,day
2024-05-28,119500,50740,Heavy rain,Strong wind,day
2024-05-28,164100,52200,Heavy rain,Strong wind,day
2024-05-28,133800,51150,Heavy rain,Strong wind,night
2024-05-28,163302,52200,Heavy rain,Strong wind,day
2024-05-28,163302,52200,Heavy rain,Strong wind,night
2024-05-28,128401,50960,Heavy rain,Strong wind,night
2024-05-28,133000,51120,Heavy rain,Strong wind,day
2024-05-28,130901,51340,Heavy rain,Strong wind,day
2024-05-28,119201,50910,Heavy rain,Strong wind,day
2024-05-28,164100,52200,Heavy rain,Strong wind,night
2024-05-28,128200,51110,Heavy rain,Strong wind,night
2024-05-28,163502,52200,Heavy rain,Strong wind,day
2024-05-28,112702,50480,Heavy rain,Strong wind,night
2024-05-28,163700,52240,Heavy rain,Strong wind,day
2024-05-28,156901,52000,Heavy rain,Strong wind,night
2024-05-28,145700,51690,Heavy rain,Strong wind,night
2024-05-28,145200,51570,Heavy rain,Strong wind,night
2024-05-28,131300,51150,Heavy rain,Strong wind,day
2024-05-28,166400,52190,Heavy rain,Strong wind,day
2024-05-28,148600,51620,Heavy rain,Strong wind,day
2024-05-28,129400,51090,Heavy rain,Strong wind,day
2024-05-28,129902,51220,Heavy rain,Strong wind,day
2024-05-28,146800,51610,Heavy rain,Strong wind,day
2024-05-28,120301,50920,Heavy rain,Strong wind,day
2024-05-28,120301,50920,Heavy rain,Strong wind,night
2024-05-28,131200,51170,Heavy rain,Strong wind,night
2024-05-28,165901,52300,Heavy rain,Strong wind,night
2024-05-28,121401,50990,Heavy rain,Strong wind,night
2024-05-28,111602,50470,Heavy rain,Strong wind,day
2024-05-28,165800,52280,Heavy rain,Strong wind,day
2024-05-28,165800,52280,Heavy rain,Strong wind,night
2024-05-28,166100,52310,Heavy rain,Strong wind,day
2024-05-28,146800,51610,Heavy rain,Strong wind,night
2024-05-28,129300,51070,Heavy rain,Strong wind,night
2024-05-28,129300,51070,Heavy rain,Strong wind,day
2024-05-28,131000,51320,Heavy rain,Strong wind,night
2024-05-28,147002,51720,Heavy rain,Strong wind,day
2024-05-28,129501,51310,Heavy rain,Strong wind,day
2024-05-28,111300,50420,Light rain,Strong wind,night
2024-05-28,148501,51960,Heavy rain,Strong wind,night
2024-05-28,121100,51290,Heavy rain,Strong wind,night
2024-05-28,129600,51340,Heavy rain,Strong wind,night
2024-05-28,120500,50770,Heavy rain,Strong wind,day
2024-05-28,120500,50770,Heavy rain,Strong wind,night
2024-05-28,111200,50410,Heavy rain,Strong wind,day
2024-05-28,169700,52470,Heavy rain,Strong wind,night
2024-05-28,164401,52320,Heavy rain,Strong wind,day
2024-05-28,130801,51340,Heavy rain,Strong wind,night
2024-05-28,166400,52190,Heavy rain,Strong wind,night
2024-05-28,148600,51620,Heavy rain,Strong wind,night
2024-05-28,130801,51340,Heavy rain,Strong wind,day
2024-05-28,129600,51340,Heavy rain,Strong wind,day
2024-05-28,147201,51710,Heavy rain,Strong wind,day
2024-05-28,147201,51710,Heavy rain,Strong wind,night
2024-05-28,147100,51720,Heavy rain,Strong wind,night
2024-05-28,169700,52470,Heavy rain,Strong wind,day
2024-05-28,115002,50610,Heavy rain,Strong wind,day
2024-05-28,121001,50990,Heavy rain,Strong wind,day
2024-05-28,154801,51990,Heavy rain,Strong wind,night
2024-05-28,134900,51350,Heavy rain,Strong wind,day
2024-05-28,127400,51050,Heavy rain,Strong wind,day
2024-05-28,152600,52010,Heavy rain,Strong wind,day
2024-05-28,162300,51970,Heavy rain,Strong wind,night
2024-05-28,113600,50540,Heavy rain,Strong wind,night
2024-05-28,152600,52010,Heavy rain,Strong wind,night
2024-05-28,118800,50930,Heavy rain,Strong wind,night
2024-05-28,152400,51870,Heavy rain,Strong wind,night
2024-05-28,134800,51150,Heavy rain,Strong wind,day
2024-05-28,122700,50840,Heavy rain,Strong wind,night
2024-05-28,162602,52200,Heavy rain,Strong wind,night
2024-05-28,162602,52200,Heavy rain,Strong wind,day
2024-05-28,152300,51820,Heavy rain,Strong wind,day
2024-05-28,118800,50930,Heavy rain,Strong wind,day
2024-05-28,134700,51360,Heavy rain,Strong wind,day
2024-05-28,152500,51810,Heavy rain,Strong wind,night
2024-05-28,144001,51260,Heavy rain,Strong wind,night
2024-05-28,162400,52150,Heavy rain,Strong wind,day
2024-05-28,152500,51810,Heavy rain,Strong wind,day
2024-05-28,122600,50810,Heavy rain,Strong wind,day
2024-05-28,144400,51700,Heavy rain,Strong wind,day
2024-05-28,152101,52010,Heavy rain,Strong wind,night
2024-05-28,113402,50530,Heavy rain,Strong wind,day
2024-05-28,152300,51820,Heavy rain,Strong wind,night
2024-05-28,134600,51360,Heavy rain,Strong wind,day
2024-05-28,127601,51290,Heavy rain,Strong wind,night
2024-05-28,122700,50840,Heavy rain,Strong wind,day
2024-05-28,134800,51150,Heavy rain,Strong wind,night
2024-05-28,113500,50530,Heavy rain,Strong wind,day
2024-05-28,134900,51350,Heavy rain,Strong wind,night
2024-05-28,162500,52180,Heavy rain,Strong wind,night
2024-05-28,162500,52180,Heavy rain,Strong wind,day
2024-05-28,118700,50710,Heavy rain,Strong wind,day
2024-05-28,144001,51260,Heavy rain,Strong wind,day
2024-05-28,162400,52150,Heavy rain,Strong wind,night
2024-05-28,122801,51020,Heavy rain,Strong wind,night
2024-05-28,127701,50980,Heavy rain,Strong wind,day
2024-05-28,144201,51700,Heavy rain,Strong wind,day
2024-05-28,127500,50960,Heavy rain,Strong wind,night
2024-05-28,160300,52090,Heavy rain,Strong wind,night
2024-05-28,154201,51990,Heavy rain,Strong wind,night
2024-05-28,136801,51440,Heavy rain,Strong wind,day
2024-05-28,136801,51440,Heavy rain,Strong wind,night
2024-05-28,142600,51550,Heavy rain,Strong wind,day
2024-05-28,142600,51550,Heavy rain,Strong wind,night
2024-05-28,126601,51010,Heavy rain,Strong wind,day
2024-05-28,160202,52140,Heavy rain,Strong wind,day
2024-05-28,160202,52140,Heavy rain,Strong wind,night
2024-05-28,154202,51990,Heavy rain,Strong wind,day
2024-05-28,142501,51600,Heavy rain,Strong wind,night
2024-05-28,136900,51430,Heavy rain,Strong wind,day
2024-05-28,154101,51990,Heavy rain,Strong wind,night
2024-05-28,154101,51990,Heavy rain,Strong wind,day
2024-05-28,136502,51350,Heavy rain,Strong wind,night
2024-05-28,154201,51990,Heavy rain,Strong wind,day
2024-05-28,160300,52090,Heavy rain,Strong wind,day
2024-05-28,123500,50840,Heavy rain,Strong wind,day
2024-05-28,126601,51010,Heavy rain,Strong wind,night
2024-05-28,122801,51020,Heavy rain,Strong wind,day
2024-05-28,127500,50960,Heavy rain,Strong wind,day
2024-05-28,144201,51700,Heavy rain,Strong wind,night
2024-05-28,162601,52200,Heavy rain,Strong wind,day
2024-05-28,152400,51870,Heavy rain,Strong wind,day
2024-05-28,162601,52200,Heavy rain,Strong wind,night
2024-05-28,144101,51570,Heavy rain,Strong wind,night
2024-05-28,113500,50530,Heavy rain,Strong wind,night
2024-05-28,134700,51360,Heavy rain,Strong wind,night
2024-05-28,127002,50980,Heavy rain,Strong wind,night
2024-05-28,161400,51970,Heavy rain,Strong wind,day
2024-05-28,114101,50440,Heavy rain,Strong wind,night
2024-05-28,136700,51360,Heavy rain,Strong wind,day
2024-05-28,160401,52080,Heavy rain,Strong wind,day
2024-05-28,123400,50810,Heavy rain,Strong wind,day
2024-05-28,160401,52080,Heavy rain,Strong wind,night
2024-05-28,144101,51570,Heavy rain,Strong wind,day
2024-05-28,136700,51360,Heavy rain,Strong wind,night
2024-05-28,119000,50720,Heavy rain,Strong wind,day
2024-05-28,163001,52200,Heavy rain,Strong wind,night
2024-05-28,127100,51040,Heavy rain,Strong wind,night
2024-05-28,143600,51580,Heavy rain,Strong wind,night
2024-05-28,135500,51440,Heavy rain,Strong wind,night
2024-05-28,113900,50540,Heavy rain,Strong wind,day
2024-05-28,153000,51990,Heavy rain,Strong wind,day
2024-05-28,135500,51440,Heavy rain,Strong wind,day
2024-05-28,161800,52160,Heavy rain,Strong wind,night
2024-05-28,123000,50970,Heavy rain,Strong wind,night
2024-05-28,143500,51240,Heavy rain,Strong wind,night
2024-05-28,113900,50540,Heavy rain,Strong wind,night
2024-05-28,153100,51800,Heavy rain,Strong wind,day
2024-05-28,143500,51240,Heavy rain,Strong wind,day
2024-05-28,153100,51800,Heavy rain,Strong wind,night
2024-05-28,114000,50540,Heavy rain,Strong wind,night
2024-05-28,161700,52110,Heavy rain,Strong wind,night
2024-05-28,118502,50730,Heavy rain,Strong wind,night
2024-05-28,161800,52160,Heavy rain,Strong wind,day
2024-05-28,143600,51580,Heavy rain,Strong wind,day
2024-05-28,135401,51360,Heavy rain,Strong wind,day
2024-05-28,114000,50540,Heavy rain,Strong wind,day
2024-05-28,143400,51550,Heavy rain,Strong wind,night
2024-05-28,143400,51550,Heavy rain,Strong wind,day
2024-05-28,153200,52010,Heavy rain,Strong wind,night
2024-05-28,123000,50970,Heavy rain,Strong wind,day
2024-05-28,135800,51440,Heavy rain,Strong wind,day
2024-05-28,135800,51440,Heavy rain,Strong wind,night
2024-05-28,118700,50710,Heavy rain,Strong wind,night
2024-05-28,127002,50980,Heavy rain,Strong wind,day
2024-05-28,153301,52010,Heavy rain,Strong wind,night
2024-05-28,161500,52170,Heavy rain,Strong wind,night
2024-05-28,161500,52170,Heavy rain,Strong wind,day
2024-05-28,127100,51040,Heavy rain,Strong wind,day
2024-05-28,135600,51350,Heavy rain,Strong wind,day
2024-05-28,161900,52160,Heavy rain,Strong wind,day
2024-05-28,161700,52110,Heavy rain,Strong wind,day
2024-05-28,123100,50840,Heavy rain,Strong wind,day
2024-05-28,152000,51870,Heavy rain,Strong wind,night
2024-05-28,162300,51970,Heavy rain,Strong wind,day
2024-05-28,162901,51880,Heavy rain,Strong wind,day
2024-05-28,162901,51880,Heavy rain,Strong wind,night
2024-05-28,135000,51300,Heavy rain,Strong wind,night
2024-05-28,152101,52010,Heavy rain,Strong wind,day
2024-05-28,163100,52210,Heavy rain,Strong wind,night
2024-05-28,113300,50520,Heavy rain,Strong wind,night
2024-05-28,144500,51660,Heavy rain,Strong wind,night
2024-05-28,127801,50960,Heavy rain,Strong wind,night
2024-05-28,152000,51870,Heavy rain,Strong wind,day
2024-05-28,127701,50980,Heavy rain,Strong wind,night
2024-05-28,144500,51660,Heavy rain,Strong wind,day
2024-05-28,122600,50810,Heavy rain,Strong wind,night
2024-05-28,134302,51150,Heavy rain,Strong wind,night
2024-05-28,163001,52200,Heavy rain,Strong wind,day
2024-05-28,113300,50520,Heavy rain,Strong wind,day
2024-05-28,134302,51150,Heavy rain,Strong wind,day
2024-05-28,144400,51700,Heavy rain,Strong wind,night
2024-05-28,162701,51880,Heavy rain,Strong wind,night
2024-05-28,113402,50530,Heavy rain,Strong wind,night
2024-05-28,152201,51780,Heavy rain,Strong wind,day
2024-05-28,118900,50650,Heavy rain,Strong wind,night
2024-05-28,134400,51410,Heavy rain,Strong wind,night
2024-05-28,113401,50520,Heavy rain,Strong wind,night
2024-05-28,144300,51570,Heavy rain,Strong wind,night
2024-05-28,162800,52200,Heavy rain,Strong wind,night
2024-05-28,127601,51290,Heavy rain,Strong wind,day
2024-05-28,134400,51410,Heavy rain,Strong wind,day
2024-05-28,113600,50540,Heavy rain,Strong wind,day
2024-05-28,134500,51150,Heavy rain,Strong wind,night
2024-05-28,113401,50520,Heavy rain,Strong wind,day
2024-05-28,134500,51150,Heavy rain,Strong wind,day
2024-05-28,152201,51780,Heavy rain,Strong wind,night
2024-05-28,144300,51570,Heavy rain,Strong wind,day
2024-05-28,162701,51880,Heavy rain,Strong wind,day
2024-05-28,118900,50650,Heavy rain,Strong wind,day
2024-05-28,134600,51360,Heavy rain,Strong wind,night
2024-05-28,162800,52200,Heavy rain,Strong wind,day
2024-05-28,161600,52110,Heavy rain,Strong wind,night
2024-05-28,136502,51350,Heavy rain,Strong wind,day
2024-05-28,142801,51500,Heavy rain,Strong wind,day
2024-05-28,153400,51890,Heavy rain,Strong wind,day
2024-05-28,118400,50640,Heavy rain,Strong wind,night
2024-05-28,114102,50440,Heavy rain,Strong wind,day
2024-05-28,143200,51630,Heavy rain,Strong wind,day
2024-05-28,127001,50980,Heavy rain,Strong wind,day
2024-05-28,153400,51890,Heavy rain,Strong wind,night
2024-05-28,161300,52120,Heavy rain,Strong wind,night
2024-05-28,161300,52120,Heavy rain,Strong wind,day
2024-05-28,136001,51390,Heavy rain,Strong wind,day
2024-05-28,143100,51400,Heavy rain,Strong wind,night
2024-05-28,114201,50460,Heavy rain,Strong wind,night
2024-05-28,161000,52120,Heavy rain,Strong wind,night
2024-05-28,143000,51240,Heavy rain,Strong wind,day
2024-05-28,136400,51200,Heavy rain,Strong wind,day
2024-05-28,160800,52100,Heavy rain,Strong wind,night
2024-05-28,143200,51630,Heavy rain,Strong wind,night
2024-05-28,127001,50980,Heavy rain,Strong wind,night
2024-05-28,143301,51700,Heavy rain,Strong wind,night
2024-05-28,153301,52010,Heavy rain,Strong wind,day
2024-05-28,153600,52010,Heavy rain,Strong wind,night
2024-05-28,136100,51230,Heavy rain,Strong wind,day
2024-05-28,126901,50960,Heavy rain,Strong wind,night
2024-05-28,136100,51230,Heavy rain,Strong wind,night
2024-05-28,126901,50960,Heavy rain,Strong wind,day
2024-05-28,161000,52120,Heavy rain,Strong wind,day
2024-05-28,123200,50950,Heavy rain,Strong wind,night
2024-05-28,136400,51200,Heavy rain,Strong wind,night
2024-05-28,161201,52170,Heavy rain,Strong wind,day
2024-05-28,114102,50440,Heavy rain,Strong wind,night
2024-05-28,161400,51970,Heavy rain,Strong wind,night
2024-05-28,114101,50440,Heavy rain,Strong wind,day
2024-05-28,123100,50840,Heavy rain,Strong wind,night
2024-05-28,118400,50640,Heavy rain,Strong wind,day
2024-05-28,135900,51150,Heavy rain,Strong wind,day
2024-05-28,135900,51150,Heavy rain,Strong wind,night
2024-05-28,114600,50570,Heavy rain,Strong wind,night
2024-05-28,114201,50460,Heavy rain,Strong wind,day
2024-05-28,126702,50960,Heavy rain,Strong wind,night
2024-05-28,142901,51580,Heavy rain,Strong wind,night
2024-05-28,114400,50570,Heavy rain,Strong wind,night
2024-05-28,143000,51240,Heavy rain,Strong wind,night
2024-05-28,160902,52100,Heavy rain,Strong wind,night
2024-05-28,126801,51010,Heavy rain,Strong wind,night
2024-05-28,153700,51920,Heavy rain,Strong wind,day
2024-05-28,153700,51920,Heavy rain,Strong wind,night
2024-05-28,123300,50840,Heavy rain,Strong wind,night
2024-05-28,114400,50570,Heavy rain,Strong wind,day
2024-05-28,126801,51010,Heavy rain,Strong wind,day
2024-05-28,118200,50710,Heavy rain,Strong wind,night
2024-05-28,136300,51480,Heavy rain,Strong wind,night
2024-05-28,160901,52100,Heavy rain,Strong wind,day
2024-05-28,142901,51580,Heavy rain,Strong wind,day
2024-05-28,153800,51910,Heavy rain,Strong wind,night
2024-05-28,137500,51950,Heavy rain,Strong wind,day
2024-05-28,160902,52100,Heavy rain,Strong wind,day
2024-05-28,136200,51430,Heavy rain,Strong wind,night
2024-05-28,136200,51430,Heavy rain,Strong wind,day
2024-05-28,118200,50710,Heavy rain,Strong wind,day
2024-05-28,114500,50460,Heavy rain,Strong wind,night
2024-05-28,142802,51500,Heavy rain,Strong wind,night
2024-05-28,160700,52140,Heavy rain,Strong wind,day
2024-05-28,114500,50460,Heavy rain,Strong wind,day
2024-05-28,126702,50960,Heavy rain,Strong wind,day
2024-05-28,118100,50620,Heavy rain,Strong wind,day
2024-05-28,153900,51920,Heavy rain,Strong wind,night
2024-05-28,160800,52100,Heavy rain,Strong wind,day
2024-05-28,153900,51920,Heavy rain,Strong wind,day
2024-05-28,136501,51350,Heavy rain,Strong wind,night
2024-05-28,160700,52140,Heavy rain,Strong wind,night
2024-05-28,136501,51350,Heavy rain,Strong wind,day
2024-05-28,142801,51500,Heavy rain,Strong wind,night
2024-05-28,153800,51910,Heavy rain,Strong wind,day
2024-05-28,160901,52100,Heavy rain,Strong wind,night
2024-05-28,136300,51480,Heavy rain,Strong wind,day
2024-05-28,142802,51500,Heavy rain,Strong wind,day
2024-05-28,160601,52100,Heavy rain,Strong wind,day
2024-05-28,161100,52170,Heavy rain,Strong wind,night
2024-05-28,143100,51400,Heavy rain,Strong wind,day
2024-05-28,154400,51980,Heavy rain,Strong wind,night
2024-05-28,114901,50570,Heavy rain,Strong wind,day
2024-05-28,123600,50810,Heavy rain,Strong wind,night
2024-05-28,123600,50810,Heavy rain,Strong wind,day
2024-05-28,142301,51530,Heavy rain,Strong wind,day
2024-05-28,114901,50570,Heavy rain,Strong wind,night
