date,isHoliday,SA22023_V1_00_Filled,SA22023_V1_00_NAME,SA22023_V1_00_NAME_ASCII,SA32023_V1_00,SA32023_V1_00_NAME,SA32023_V1_00_NAME_ASCII,weatherA,weatherB,partOfDay,Traffic Count,Population
2024-05-28,0,149600,Ōtāhuhu Industrial,Otahuhu Industrial,51830,Ōtāhuhu,Otahuhu,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,149600,Ōtāhuhu Industrial,Otahuhu Industrial,51830,Ōtāhuhu,Otahuhu,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,123400,Forrest Hill West,Forrest Hill West,50810,Forrest Hill ,Forrest Hill ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,123400,Forrest Hill West,Forrest Hill West,50810,Forrest Hill ,Forrest Hill ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,137701,Mount Eden North East,Mount Eden North East,51430,Mount Eden  ,Mount Eden  ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,137701,Mount Eden North East,Mount Eden North East,51430,Mount Eden  ,Mount Eden  ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,164603,Waihoehoe,Waihoehoe,51970,Franklin Central,Franklin Central,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,164603,Waihoehoe,Waihoehoe,51970,Franklin Central,Franklin Central,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,136601,New Windsor North,New Windsor North,51510,New Windsor ,New Windsor ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,136601,New Windsor North,New Windsor North,51510,New Windsor ,New Windsor ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,156800,Rongomai West,Rongomai West,51980,Ōtara,Otara,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,156800,Rongomai West,Rongomai West,51980,Ōtara,Otara,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,117003,Massey Red Hills,Massey Red Hills,50940,Massey,Massey,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,117003,Massey Red Hills,Massey Red Hills,50940,Massey,Massey,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,146700,Panmure West,Panmure West,51720,Panmure,Panmure,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,146700,Panmure West,Panmure West,51720,Panmure,Panmure,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,123500,Wairau Valley,Wairau Valley,50840,Glenfield ,Glenfield ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,123500,Wairau Valley,Wairau Valley,50840,Glenfield ,Glenfield ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,150600,Mellons Bay,Mellons Bay,51850,Mellons Bay,Mellons Bay,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,150600,Mellons Bay,Mellons Bay,51850,Mellons Bay,Mellons Bay,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,136400,Parnell West,Parnell West,51200,Parnell,Parnell,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,136400,Parnell West,Parnell West,51200,Parnell,Parnell,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,130300,Westmere South-Western Springs,Westmere South-Western Springs,51210,Westmere ,Westmere ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,130300,Westmere South-Western Springs,Westmere South-Western Springs,51210,Westmere ,Westmere ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,128200,Northcote Point (Auckland),Northcote Point (Auckland),51110,Northcote Point (Auckland),Northcote Point (Auckland),Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,128200,Northcote Point (Auckland),Northcote Point (Auckland),51110,Northcote Point (Auckland),Northcote Point (Auckland),Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,123000,Rānui North,Ranui North,50970,Rānui (Auckland),Ranui (Auckland),Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,123000,Rānui North,Ranui North,50970,Rānui (Auckland),Ranui (Auckland),Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,154901,Papatoetoe Central West,Papatoetoe Central West,51990,Papatoetoe,Papatoetoe,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,154901,Papatoetoe Central West,Papatoetoe Central West,51990,Papatoetoe,Papatoetoe,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,159301,The Gardens (Auckland),The Gardens (Auckland),52050,The Gardens (Auckland),The Gardens (Auckland),Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,159301,The Gardens (Auckland),The Gardens (Auckland),52050,The Gardens (Auckland),The Gardens (Auckland),Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,123100,Glenfield West,Glenfield West,50840,Glenfield ,Glenfield ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,123100,Glenfield West,Glenfield West,50840,Glenfield ,Glenfield ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,149300,Half Moon Bay South East,Half Moon Bay South East,51670,Half Moon Bay,Half Moon Bay,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,149300,Half Moon Bay South East,Half Moon Bay South East,51670,Half Moon Bay,Half Moon Bay,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,114201,Waimauku,Waimauku,50460,Rodney West,Rodney West,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,114201,Waimauku,Waimauku,50460,Rodney West,Rodney West,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,135900,Symonds Street East,Symonds Street East,51150,Auckland City Centre,Auckland City Centre,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,135900,Symonds Street East,Symonds Street East,51150,Auckland City Centre,Auckland City Centre,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,138501,Newmarket,Newmarket,51420,Newmarket,Newmarket,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,138501,Newmarket,Newmarket,51420,Newmarket,Newmarket,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,146800,Māngere Bridge,Mangere Bridge,51610,Māngere Bridge,Mangere Bridge,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,146800,Māngere Bridge,Mangere Bridge,51610,Māngere Bridge,Mangere Bridge,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,160800,Manurewa East,Manurewa East,52100,Manurewa,Manurewa,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,160800,Manurewa East,Manurewa East,52100,Manurewa,Manurewa,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,122400,Beach Haven East,Beach Haven East,50900,Beach Haven ,Beach Haven ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,122400,Beach Haven East,Beach Haven East,50900,Beach Haven ,Beach Haven ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,131200,Ponsonby East,Ponsonby East,51170,Ponsonby,Ponsonby,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,131200,Ponsonby East,Ponsonby East,51170,Ponsonby,Ponsonby,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,120900,Massey Royal Road West,Massey Royal Road West,50940,Massey,Massey,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,120900,Massey Royal Road West,Massey Royal Road West,50940,Massey,Massey,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,141000,Remuera South,Remuera South,51400,Remuera,Remuera,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,141000,Remuera South,Remuera South,51400,Remuera,Remuera,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,114600,Stanmore Bay West,Stanmore Bay West,50570,Stanmore Bay,Stanmore Bay,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,114600,Stanmore Bay West,Stanmore Bay West,50570,Stanmore Bay,Stanmore Bay,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,133100,Avondale Central (Auckland),Avondale Central (Auckland),51300,Avondale (Auckland),Avondale (Auckland),Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,133100,Avondale Central (Auckland),Avondale Central (Auckland),51300,Avondale (Auckland),Avondale (Auckland),Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,155901,Papatoetoe South West,Papatoetoe South West,51990,Papatoetoe,Papatoetoe,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,155901,Papatoetoe South West,Papatoetoe South West,51990,Papatoetoe,Papatoetoe,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,165001,Puni,Puni,52260,Patumāhoe,Patumahoe,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,165001,Puni,Puni,52260,Patumāhoe,Patumahoe,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,149001,Pakuranga West,Pakuranga West,51790,Pakuranga,Pakuranga,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,149001,Pakuranga West,Pakuranga West,51790,Pakuranga,Pakuranga,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,165200,Hunua,Hunua,52190,Hunua-Ararimu,Hunua-Ararimu,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,165200,Hunua,Hunua,52190,Hunua-Ararimu,Hunua-Ararimu,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,128700,Rosebank Peninsula,Rosebank Peninsula,51300,Avondale (Auckland),Avondale (Auckland),Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,128700,Rosebank Peninsula,Rosebank Peninsula,51300,Avondale (Auckland),Avondale (Auckland),Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,121600,Royal Heights North,Royal Heights North,50940,Massey,Massey,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,121600,Royal Heights North,Royal Heights North,50940,Massey,Massey,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,152201,Botany Downs West,Botany Downs West,51780,Botany Downs,Botany Downs,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,152201,Botany Downs West,Botany Downs West,51780,Botany Downs,Botany Downs,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,153100,Golflands,Golflands,51800,Golflands,Golflands,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,153100,Golflands,Golflands,51800,Golflands,Golflands,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,121300,Sunnynook North,Sunnynook North,50790,Sunnynook ,Sunnynook ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,121300,Sunnynook North,Sunnynook North,50790,Sunnynook ,Sunnynook ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,149100,Mount Wellington South West,Mount Wellington South West,51710,Mount Wellington,Mount Wellington,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,149100,Mount Wellington South West,Mount Wellington South West,51710,Mount Wellington,Mount Wellington,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,151800,Massey Road West,Massey Road West,52010,Māngere East,Mangere East,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,151800,Massey Road West,Massey Road West,52010,Māngere East,Mangere East,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,160100,Manurewa Central,Manurewa Central,52100,Manurewa,Manurewa,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,160100,Manurewa Central,Manurewa Central,52100,Manurewa,Manurewa,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,163501,Papakura Kelvin,Papakura Kelvin,52200,Papakura,Papakura,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,163501,Papakura Kelvin,Papakura Kelvin,52200,Papakura,Papakura,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,137100,Glenavon,Glenavon,51300,Avondale (Auckland),Avondale (Auckland),Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,137100,Glenavon,Glenavon,51300,Avondale (Auckland),Avondale (Auckland),Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,157400,Maraetai,Maraetai,51840,Maraetai,Maraetai,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,157400,Maraetai,Maraetai,51840,Maraetai,Maraetai,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,154400,Ōtara Central,Otara Central,51980,Ōtara,Otara,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,154400,Ōtara Central,Otara Central,51980,Ōtara,Otara,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,124401,Birkdale South,Birkdale South,51020,Birkdale,Birkdale,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,124401,Birkdale South,Birkdale South,51020,Birkdale,Birkdale,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,142802,One Tree Hill Amaru,One Tree Hill Amaru,51500,One Tree Hill,One Tree Hill,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,142802,One Tree Hill Amaru,One Tree Hill Amaru,51500,One Tree Hill,One Tree Hill,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,128501,Te Atatū South-McLeod South,Te Atatu South-McLeod South,50980,Te Atatū South,Te Atatu South,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,128501,Te Atatū South-McLeod South,Te Atatu South-McLeod South,50980,Te Atatū South,Te Atatu South,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,133000,Devonport,Devonport,51120,Devonport,Devonport,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,133000,Devonport,Devonport,51120,Devonport,Devonport,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,117600,Oteha East,Oteha East,50700,Oteha ,Oteha ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,117600,Oteha East,Oteha East,50700,Oteha ,Oteha ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,165101,Ramarama,Ramarama,51970,Franklin Central,Franklin Central,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,165101,Ramarama,Ramarama,51970,Franklin Central,Franklin Central,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,135000,Avondale South (Auckland),Avondale South (Auckland),51300,Avondale (Auckland),Avondale (Auckland),Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,135000,Avondale South (Auckland),Avondale South (Auckland),51300,Avondale (Auckland),Avondale (Auckland),Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,111400,Sandspit,Sandspit,50430,Mahurangi Peninsula,Mahurangi Peninsula,Light rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,111400,Sandspit,Sandspit,50430,Mahurangi Peninsula,Mahurangi Peninsula,Light rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,158502,Goodwood Heights East,Goodwood Heights East,52040,Goodwood Heights,Goodwood Heights,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,158502,Goodwood Heights East,Goodwood Heights East,52040,Goodwood Heights,Goodwood Heights,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,159401,Clarks Beach,Clarks Beach,52150,Franklin West,Franklin West,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,159401,Clarks Beach,Clarks Beach,52150,Franklin West,Franklin West,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,157000,Puhinui East,Puhinui East,52030,Manukau,Manukau,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,157000,Puhinui East,Puhinui East,52030,Manukau,Manukau,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,157901,Clover Park South,Clover Park South,52020,Clover Park ,Clover Park ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,157901,Clover Park South,Clover Park South,52020,Clover Park ,Clover Park ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,110700,South Head,South Head,50460,Rodney West,Rodney West,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,110700,South Head,South Head,50460,Rodney West,Rodney West,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,166100,Pukekohe Hospital,Pukekohe Hospital,52310,Pukekohe Centre,Pukekohe Centre,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,166100,Pukekohe Hospital,Pukekohe Hospital,52310,Pukekohe Centre,Pukekohe Centre,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,142901,Hillsborough Central (Auckland),Hillsborough Central (Auckland),51580,Hillsborough (Auckland),Hillsborough (Auckland),Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,142901,Hillsborough Central (Auckland),Hillsborough Central (Auckland),51580,Hillsborough (Auckland),Hillsborough (Auckland),Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,148501,Māngere North,Mangere North,51960,Māngere ,Mangere ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,148501,Māngere North,Mangere North,51960,Māngere ,Mangere ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,138301,New Windsor South,New Windsor South,51510,New Windsor ,New Windsor ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,138301,New Windsor South,New Windsor South,51510,New Windsor ,New Windsor ,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,127701,Te Atatū South-McLeod North,Te Atatu South-McLeod North,50980,Te Atatū South,Te Atatu South,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,127701,Te Atatū South-McLeod North,Te Atatu South-McLeod North,50980,Te Atatū South,Te Atatu South,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,146302,Point England South,Point England South,51680,Point England,Point England,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,146302,Point England South,Point England South,51680,Point England,Point England,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,156101,Middlefield,Middlefield,51940,East Tamaki Heights,East Tamaki Heights,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,156101,Middlefield,Middlefield,51940,East Tamaki Heights,East Tamaki Heights,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,144800,Ellerslie South,Ellerslie South,51700,Ellerslie,Ellerslie,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,144800,Ellerslie South,Ellerslie South,51700,Ellerslie,Ellerslie,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,142501,Waikowhai Bay,Waikowhai Bay,51600,Waikowhai,Waikowhai,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,142501,Waikowhai Bay,Waikowhai Bay,51600,Waikowhai,Waikowhai,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,150302,Ōtāhuhu North East,Otahuhu North East,51830,Ōtāhuhu,Otahuhu,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,150302,Ōtāhuhu North East,Otahuhu North East,51830,Ōtāhuhu,Otahuhu,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,156500,Puhinui North,Puhinui North,51990,Papatoetoe,Papatoetoe,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,156500,Puhinui North,Puhinui North,51990,Papatoetoe,Papatoetoe,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,133400,Hobson Ridge Central,Hobson Ridge Central,51150,Auckland City Centre,Auckland City Centre,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,133400,Hobson Ridge Central,Hobson Ridge Central,51150,Auckland City Centre,Auckland City Centre,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,162400,Glenbrook,Glenbrook,52150,Franklin West,Franklin West,Heavy rain,Strong wind,day,3941651.26446281,1678000.0
2024-05-28,0,162400,Glenbrook,Glenbrook,52150,Franklin West,Franklin West,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
2024-05-28,0,138200,Sandringham East,Sandringham East,51480,Sandringham ,Sandringham ,Heavy rain,Strong wind,night,3941651.26446281,1678000.0
